location_id,latitude,longitude,timestamp,temperature,rainfall_mm,wind_speed,humidity,visibility_km,traffic_congestion_level,average_speed,traffic_volume,num_recent_accidents,num_recent_incidents,risk_score,risk_category,severity_level
208,7.883672,81.057255,2025-11-13 19:29:59,23.27,0.0,14.42,77.54,10.0,3,59,123,1,0,0.15,safe,1.5
209,8.492559,81.667154,2025-11-09 02:29:59,27.73,0.0,2.2,92.62,10.0,4,52,495,0,0,0.0245,safe,0.25
210,9.670821,81.594788,2025-11-14 19:29:59,34.81,0.0,21.96,72.52,10.0,2,66,851,0,1,0.1646,safe,1.65
211,9.059003,81.053154,2025-11-08 12:29:59,29.52,0.0,3.34,88.11,10.0,3,59,114,0,1,0.2292,safe,2.29
212,8.22997,80.249849,2025-11-10 01:29:59,22.26,0.0,8.62,71.23,10.0,2,66,487,0,1,0.0156,safe,0.16
213,7.14452,81.384183,2025-11-13 04:29:59,27.5,0.0,5.06,73.73,10.0,2,66,947,0,2,0.0136,safe,0.14
214,8.857626,80.05979,2025-11-10 20:29:59,24.7,0.0,0.65,77.81,10.0,4,52,80,0,0,0.2788,safe,2.79
215,7.375599,80.169629,2025-11-10 12:29:59,25.97,2.5,29.67,90.95,10.0,1,73,3266,1,1,0.15,safe,1.5
216,6.8524,80.601534,2025-11-11 14:29:59,27.97,0.0,19.42,80.86,10.0,0,80,821,0,0,0.1445,safe,1.44
217,9.142699,80.593459,2025-11-13 13:29:59,23.96,0.0,13.97,80.27,10.0,0,80,31,1,2,0.15,safe,1.5
218,8.409753,80.482438,2025-11-12 21:29:59,28.46,0.0,18.7,67.9,10.0,1,73,65,1,2,0.15,safe,1.5
219,6.080796,80.233134,2025-11-10 23:29:59,22.89,0.0,1.65,83.89,10.0,1,73,1881,1,1,0.15,safe,1.5
220,9.552234,80.887888,2025-11-10 21:29:59,28.41,0.0,7.54,70.19,10.0,2,66,966,1,0,0.15,safe,1.5
221,8.499343,81.053162,2025-11-10 18:29:59,24.18,0.0,1.25,62.17,10.0,6,38,100,0,0,0.2075,safe,2.08
222,9.663378,80.100006,2025-11-14 14:29:59,25.64,0.0,2.63,78.73,10.0,5,45,177,1,0,0.15,safe,1.5
223,6.744264,79.680058,2025-11-13 00:29:59,20.62,0.0,13.16,74.2,10.0,2,66,146,3,0,0.45,low,4.5
224,8.260519,81.153357,2025-11-08 14:29:59,31.13,0.0,7.82,79.83,10.0,2,66,448,1,2,0.15,safe,1.5
225,7.04021,81.795566,2025-11-14 05:29:59,33.22,0.0,3.23,70.0,10.0,1,73,1069,1,0,0.15,safe,1.5
226,6.731993,81.771156,2025-11-14 07:29:59,21.4,0.0,19.35,70.15,10.0,4,52,1309,0,2,0.1089,safe,1.09
227,6.931072,81.433215,2025-11-14 18:29:59,31.27,0.0,35.84,84.63,10.0,0,80,55,2,1,0.5,low,5.0
228,7.127579,81.127329,2025-11-14 06:29:59,26.25,5.98,2.46,89.18,10.0,0,80,330,0,1,0.1292,safe,1.29
229,8.531549,81.706611,2025-11-09 03:29:59,26.02,0.0,11.46,89.92,10.0,6,38,474,0,1,0.0711,safe,0.71
230,5.970858,79.953963,2025-11-09 16:29:59,28.49,0.0,0.94,74.49,10.0,4,52,161,1,0,0.15,safe,1.5
231,7.911575,81.172756,2025-11-14 16:29:59,26.28,2.56,2.71,95.0,10.0,2,66,459,1,3,0.15,safe,1.5
232,8.753103,80.927268,2025-11-14 10:29:59,28.73,3.44,12.88,75.57,10.0,3,59,508,0,3,0.0846,safe,0.85
233,9.556668,81.172381,2025-11-13 09:29:59,35.09,5.41,1.75,73.08,10.0,1,73,982,0,1,0.0815,safe,0.82
234,9.481892,79.534354,2025-11-10 08:29:59,31.08,0.0,1.01,63.74,10.0,0,80,34,0,2,0.0157,safe,0.16
235,7.976907,81.273968,2025-11-14 17:29:59,28.27,0.55,7.83,83.4,10.0,7,31,456,1,1,0.15,safe,1.5
236,5.947118,80.303586,2025-11-13 20:29:59,29.88,0.0,13.13,80.2,10.0,4,52,1787,0,3,0.0981,safe,0.98
237,5.983714,81.659244,2025-11-12 19:29:59,31.66,0.93,3.86,91.05,10.0,3,59,462,1,3,0.15,safe,1.5
238,8.34079,80.609366,2025-11-14 11:29:59,25.25,0.0,9.25,71.79,10.0,0,80,207,1,1,0.15,safe,1.5
239,6.602556,80.495652,2025-11-11 12:29:59,27.26,0.0,1.15,85.97,10.0,6,38,2122,0,2,0.0341,safe,0.34
240,9.269129,80.223304,2025-11-09 03:29:59,27.53,0.0,4.88,80.6,10.0,2,66,98,0,2,0.083,safe,0.83
241,7.949775,79.930847,2025-11-10 01:29:59,26.71,0.0,0.02,71.89,10.0,2,66,274,1,1,0.15,safe,1.5
242,9.235772,81.625231,2025-11-09 19:29:59,28.96,0.0,0.1,79.9,10.0,0,80,673,0,1,0.0793,safe,0.79
243,6.730031,80.776214,2025-11-14 17:29:59,24.57,3.93,0.75,84.38,10.0,4,52,126,0,1,0.2395,safe,2.39
244,8.485076,81.601357,2025-11-10 10:29:59,32.81,0.0,10.35,72.85,10.0,2,66,462,0,2,0.1277,safe,1.28
245,9.013383,80.657123,2025-11-13 06:29:59,29.86,0.0,7.48,81.87,10.0,6,38,371,0,0,0.087,safe,0.87
246,6.025751,81.502108,2025-11-13 21:29:59,22.92,5.16,14.36,68.17,10.0,3,59,426,0,0,0.1803,safe,1.8
247,8.465108,79.527876,2025-11-09 13:29:59,22.87,2.49,0.03,67.03,10.0,4,52,620,1,3,0.15,safe,1.5
248,7.363324,79.914068,2025-11-13 16:29:59,27.27,0.0,11.0,72.64,10.0,3,59,614,0,0,0.2045,safe,2.04
249,7.147939,80.985899,2025-11-14 14:29:59,26.73,0.0,37.73,72.9,10.0,7,31,878,1,0,0.35,low,3.5
250,9.354697,81.651645,2025-11-13 20:29:59,21.44,0.0,0.43,64.15,10.0,1,73,77,0,1,0.2213,safe,2.21
251,6.65901,81.509753,2025-11-13 12:29:59,23.75,0.0,5.53,95.0,10.0,3,59,2425,0,0,0.2641,safe,2.64
252,9.117805,80.439161,2025-11-09 21:29:59,21.41,0.0,2.52,72.71,10.0,3,59,1001,2,3,0.3,low,3.0
253,8.75776,79.637905,2025-11-13 03:29:59,31.22,8.97,4.22,74.08,10.0,1,73,464,0,0,0.2711,safe,2.71
254,6.979544,80.672809,2025-11-11 01:29:59,28.98,0.0,0.8,83.54,10.0,1,73,1432,2,0,0.3,low,3.0
255,9.59165,81.685471,2025-11-09 14:29:59,34.81,0.0,4.03,78.52,10.0,3,59,414,2,0,0.3,low,3.0
256,7.800576,80.342669,2025-11-09 21:29:59,37.1,0.0,4.42,66.74,10.0,5,45,595,1,0,0.15,safe,1.5
257,8.76389,81.287936,2025-11-10 03:29:59,25.18,0.0,4.5,66.59,10.0,0,80,349,0,0,0.2111,safe,2.11
258,6.335455,79.681722,2025-11-13 10:29:59,34.05,6.24,13.81,87.51,10.0,3,59,1793,0,1,0.0819,safe,0.82
259,7.170903,80.45975,2025-11-11 16:29:59,24.59,3.43,2.42,73.86,10.0,2,66,394,1,2,0.15,safe,1.5
260,7.338657,80.045613,2025-11-09 06:29:59,27.42,0.0,14.17,62.62,10.0,3,59,516,0,0,0.1204,safe,1.2
261,9.746935,79.671192,2025-11-11 11:29:59,26.76,4.29,1.4,81.57,10.0,5,45,645,1,1,0.15,safe,1.5
262,8.504256,81.729562,2025-11-13 11:29:59,31.51,8.69,16.68,77.62,10.0,4,52,460,0,0,0.2889,safe,2.89
263,8.496772,79.551038,2025-11-11 17:29:59,33.6,0.0,0.21,90.07,10.0,5,45,963,2,1,0.3,low,3.0
264,9.253466,80.459361,2025-11-09 04:29:59,25.15,0.0,3.47,84.96,10.0,5,45,62,0,1,0.2404,safe,2.4
265,8.360286,80.479561,2025-11-11 06:29:59,32.0,0.11,6.5,80.29,10.0,2,66,1630,1,2,0.15,safe,1.5
266,7.502841,81.159058,2025-11-14 17:29:59,34.85,0.0,21.44,84.0,10.0,2,66,540,1,0,0.15,safe,1.5
267,8.655654,81.868221,2025-11-08 21:29:59,29.08,0.0,3.56,78.2,10.0,1,73,104,0,3,0.0932,safe,0.93
268,7.376272,81.283404,2025-11-10 07:29:59,36.51,0.0,10.0,64.34,10.0,0,80,1146,2,1,0.3,low,3.0
269,8.604846,81.46151,2025-11-08 12:29:59,21.41,0.0,1.96,69.78,10.0,4,52,1156,0,1,0.2568,safe,2.57
270,7.883909,81.418661,2025-11-11 14:29:59,26.18,0.0,13.06,73.47,10.0,6,38,951,0,2,0.2185,safe,2.18
271,8.015668,81.852606,2025-11-10 12:29:59,25.37,3.89,6.29,64.72,10.0,5,45,1398,1,1,0.15,safe,1.5
272,6.516246,81.051391,2025-11-10 18:29:59,29.59,0.0,7.03,91.68,10.0,0,80,698,0,0,0.2106,safe,2.11
273,8.027434,80.09248,2025-11-08 21:29:59,26.78,4.65,20.09,58.95,10.0,3,59,68,1,4,0.15,safe,1.5
274,6.947566,80.740715,2025-11-10 22:29:59,25.25,0.0,21.01,50.0,10.0,3,59,2634,1,2,0.15,safe,1.5
275,6.191147,80.003235,2025-11-11 08:29:59,24.45,4.71,6.96,86.64,10.0,7,31,1003,0,2,0.2364,safe,2.36
276,6.967233,80.60533,2025-11-08 14:29:59,26.2,0.0,14.54,72.6,10.0,4,52,433,0,1,0.1217,safe,1.22
277,5.917188,80.078391,2025-11-09 15:29:59,27.93,0.0,7.06,73.33,10.0,5,45,1745,1,1,0.15,safe,1.5
278,8.792061,79.734777,2025-11-14 04:29:59,26.38,0.0,2.93,83.45,10.0,0,80,679,1,0,0.15,safe,1.5
279,7.82334,81.243756,2025-11-12 13:29:59,32.84,0.0,0.25,62.88,10.0,1,73,363,0,1,0.0357,safe,0.36
280,6.544493,79.940365,2025-11-12 07:29:59,29.48,0.0,5.34,78.82,10.0,2,66,141,0,0,0.1722,safe,1.72
281,6.539046,81.513144,2025-11-11 11:29:59,19.93,0.0,4.73,66.73,10.0,2,66,18,2,1,0.3,low,3.0
282,6.585463,79.760909,2025-11-14 13:29:59,24.04,0.0,5.81,95.0,10.0,3,59,413,1,0,0.15,safe,1.5
283,7.976401,81.166799,2025-11-14 13:29:59,29.22,0.0,2.59,65.88,10.0,5,45,52,0,0,0.1362,safe,1.36
284,7.834466,81.76426,2025-11-10 15:29:59,21.25,7.75,4.23,66.0,10.0,3,59,1037,0,2,0.0171,safe,0.17
285,8.029586,81.258812,2025-11-12 07:29:59,22.54,0.0,1.02,82.04,10.0,0,80,416,0,1,0.0514,safe,0.51
286,6.832244,80.430047,2025-11-10 15:29:59,25.19,0.0,0.25,69.77,10.0,1,73,185,1,1,0.15,safe,1.5
287,7.84838,80.638751,2025-11-10 11:29:59,22.73,0.0,5.6,82.25,10.0,1,73,1659,0,3,0.1284,safe,1.28
288,7.12925,80.32292,2025-11-12 20:29:59,27.44,0.0,9.98,77.51,10.0,2,66,2358,2,2,0.3,low,3.0
289,9.463811,81.061045,2025-11-08 20:29:59,27.03,3.57,1.53,63.33,10.0,6,38,1095,0,0,0.1378,safe,1.38
290,7.803573,79.677489,2025-11-10 08:29:59,25.97,10.13,2.11,66.23,7.95,1,73,474,1,2,0.15,safe,1.5
291,6.334153,81.521146,2025-11-10 17:29:59,23.55,9.45,1.6,77.29,10.0,4,52,126,1,2,0.15,safe,1.5
292,6.695353,81.810869,2025-11-13 03:29:59,23.01,0.0,8.01,63.09,10.0,7,31,28,1,2,0.15,safe,1.5
293,6.489617,80.2447,2025-11-13 20:29:59,24.78,0.37,1.24,74.81,10.0,0,80,137,0,2,0.0325,safe,0.33
294,8.781566,79.895276,2025-11-10 08:29:59,26.19,0.0,0.97,62.71,10.0,4,52,1129,0,2,0.2861,safe,2.86
295,6.549836,79.540008,2025-11-09 04:29:59,28.15,0.0,11.48,77.13,10.0,6,38,583,0,4,0.2762,safe,2.76
296,9.567138,79.646227,2025-11-10 07:29:59,31.27,3.65,2.32,67.72,10.0,4,52,216,0,0,0.2557,safe,2.56
297,7.297637,80.039379,2025-11-14 17:29:59,30.62,0.0,5.96,75.13,10.0,2,66,2118,0,0,0.2139,safe,2.14
298,6.055441,80.286016,2025-11-12 03:29:59,23.45,0.0,18.86,72.35,10.0,0,80,510,0,1,0.0198,safe,0.2
299,9.695682,80.678651,2025-11-10 19:29:59,27.99,0.0,20.5,57.77,10.0,3,59,1649,1,2,0.15,safe,1.5
300,6.510022,80.53036,2025-11-14 08:29:59,24.81,0.0,25.91,76.67,10.0,1,73,220,0,3,0.0525,safe,0.52
301,9.52169,81.15783,2025-11-13 00:29:59,27.67,0.0,5.83,67.23,10.0,1,73,4570,0,1,0.2062,safe,2.06
302,7.665126,81.654593,2025-11-09 09:29:59,26.24,0.0,5.8,82.89,10.0,8,24,2655,0,1,0.25,safe,2.5
303,7.88705,81.635981,2025-11-14 20:29:59,24.6,11.38,18.64,72.22,2.67,4,52,713,0,0,0.2215,safe,2.21
304,7.714852,81.808816,2025-11-10 09:29:59,29.63,0.0,15.53,74.43,10.0,4,52,349,0,0,0.0726,safe,0.73
305,5.942032,80.974179,2025-11-12 15:29:59,25.24,0.0,7.6,59.52,10.0,3,59,435,0,2,0.1355,safe,1.36
306,7.251934,79.592849,2025-11-14 10:29:59,26.28,0.0,1.08,73.97,10.0,0,80,894,0,3,0.0768,safe,0.77
307,7.581674,81.861229,2025-11-09 00:29:59,28.57,7.92,9.18,62.38,10.0,2,66,597,1,0,0.15,safe,1.5
308,6.148478,79.732603,2025-11-10 23:29:59,31.08,7.02,6.37,68.26,10.0,7,31,544,0,0,0.1752,safe,1.75
309,8.47504,80.694842,2025-11-11 19:29:59,30.98,0.0,5.43,92.77,10.0,6,38,1668,1,3,0.15,safe,1.5
310,7.001657,79.829724,2025-11-13 10:29:59,30.26,7.67,4.55,65.31,10.0,8,24,433,1,0,0.4,low,4.0
311,9.372637,81.652249,2025-11-14 19:29:59,30.33,5.15,0.55,60.36,10.0,2,66,2447,0,3,0.1736,safe,1.74
312,6.458257,79.702984,2025-11-10 20:29:59,25.8,0.0,13.65,65.79,10.0,0,80,634,0,0,0.1255,safe,1.26
313,8.356559,79.532408,2025-11-13 06:29:59,26.47,0.0,17.48,80.78,10.0,5,45,791,0,4,0.2109,safe,2.11
314,6.321591,80.250158,2025-11-10 16:29:59,28.73,0.0,8.5,78.57,10.0,6,38,9,0,1,0.2752,safe,2.75
315,7.264728,80.670732,2025-11-12 15:29:59,26.59,0.0,0.31,82.69,10.0,3,59,393,1,1,0.15,safe,1.5
316,6.470839,81.562041,2025-11-08 08:29:59,31.81,0.0,32.32,63.79,10.0,4,52,402,0,2,0.2,safe,2.0
317,5.94948,81.636136,2025-11-08 07:29:59,32.21,0.0,5.73,70.8,10.0,5,45,1056,0,0,0.2818,safe,2.82
318,7.606779,80.305161,2025-11-11 04:29:59,25.39,0.0,10.84,89.98,10.0,9,17,938,0,2,0.25,safe,2.5
319,6.717339,80.37851,2025-11-09 04:29:59,30.3,0.0,2.75,77.28,10.0,1,73,762,0,3,0.0386,safe,0.39
320,8.380369,81.02702,2025-11-08 18:29:59,31.22,0.0,5.33,83.99,10.0,7,31,870,0,0,0.0598,safe,0.6
321,7.881163,80.22017,2025-11-11 12:29:59,30.56,0.0,14.54,67.52,10.0,2,66,1675,0,3,0.0632,safe,0.63
322,7.158112,80.655727,2025-11-14 17:29:59,30.98,0.0,8.94,66.5,10.0,1,73,181,0,1,0.1257,safe,1.26
323,7.264993,81.778481,2025-11-13 22:29:59,28.26,0.0,6.16,68.61,10.0,4,52,34,0,0,0.1405,safe,1.41
324,8.63946,79.801767,2025-11-10 23:29:59,23.32,3.17,22.25,70.95,10.0,3,59,250,1,0,0.15,safe,1.5
325,7.136003,80.101135,2025-11-10 10:29:59,24.46,0.16,5.89,67.95,10.0,0,80,622,1,4,0.15,safe,1.5
326,6.536969,80.84156,2025-11-08 02:29:59,28.93,5.05,27.0,67.96,10.0,1,73,112,0,1,0.2137,safe,2.14
327,9.651082,80.316867,2025-11-09 16:29:59,27.51,0.0,8.16,84.52,10.0,1,73,1779,1,0,0.15,safe,1.5
328,6.923102,80.444241,2025-11-10 18:29:59,31.58,0.0,1.53,89.67,10.0,8,24,1019,0,6,0.25,safe,2.5
329,8.241161,81.482916,2025-11-08 13:29:59,25.93,0.0,2.71,67.26,10.0,2,66,962,0,1,0.1757,safe,1.76
330,7.8355,81.211049,2025-11-09 03:29:59,34.11,1.7,16.59,74.7,10.0,1,73,22,0,1,0.1068,safe,1.07
331,7.621933,80.285749,2025-11-11 06:29:59,22.69,1.58,0.97,73.26,10.0,1,73,832,1,1,0.15,safe,1.5
332,9.623623,79.694466,2025-11-11 17:29:59,21.63,0.0,3.34,69.19,10.0,0,80,353,1,2,0.15,safe,1.5
333,9.050797,81.15401,2025-11-10 13:29:59,34.0,0.0,13.02,69.07,10.0,3,59,1702,0,1,0.1627,safe,1.63
334,9.40132,81.684886,2025-11-08 22:29:59,21.13,0.0,1.32,54.05,10.0,7,31,1043,0,0,0.1216,safe,1.22
335,8.371515,80.400209,2025-11-14 17:29:59,34.54,0.0,25.24,90.56,10.0,2,66,245,1,3,0.15,safe,1.5
336,8.466449,81.643785,2025-11-10 15:29:59,30.74,0.0,0.17,67.55,10.0,2,66,4113,1,1,0.15,safe,1.5
337,7.809533,81.745662,2025-11-13 13:29:59,25.86,0.0,5.29,76.57,10.0,4,52,117,2,3,0.3,low,3.0
338,8.965976,81.741709,2025-11-10 07:29:59,31.65,0.0,2.93,65.35,10.0,2,66,33,0,0,0.0881,safe,0.88
339,7.015743,81.017953,2025-11-08 08:29:59,30.0,0.0,6.0,75.36,10.0,5,45,1123,0,2,0.1325,safe,1.33
340,6.71191,81.053622,2025-11-13 07:29:59,35.36,0.0,74.52,74.84,10.0,3,59,309,0,1,0.2,safe,2.0
341,8.560073,80.408325,2025-11-10 12:29:59,35.4,2.77,12.29,78.36,10.0,2,66,1367,0,0,0.031,safe,0.31
342,6.335658,79.554131,2025-11-11 02:29:59,21.73,0.0,10.28,86.27,10.0,8,24,1781,0,0,0.25,safe,2.5
343,9.162506,80.181376,2025-11-13 12:29:59,23.68,6.15,16.29,84.94,10.0,4,52,2885,1,1,0.15,safe,1.5
344,8.100642,79.604915,2025-11-12 20:29:59,33.67,13.57,29.22,80.69,1.72,7,31,541,0,1,0.2,safe,2.0
345,7.552736,80.696708,2025-11-11 18:29:59,25.43,0.0,20.74,70.81,10.0,6,38,1069,0,3,0.2152,safe,2.15
346,7.90347,81.585004,2025-11-11 23:29:59,27.15,10.75,9.68,80.65,6.62,6,38,346,0,2,0.1891,safe,1.89
347,7.175052,80.96415,2025-11-12 05:29:59,26.92,0.0,6.48,80.81,10.0,3,59,3836,0,0,0.1678,safe,1.68
348,6.940638,80.256601,2025-11-09 03:29:59,28.24,0.0,18.51,75.91,10.0,2,66,898,2,1,0.3,low,3.0
349,7.150385,81.141681,2025-11-12 14:29:59,21.16,2.31,12.02,68.99,10.0,2,66,538,1,3,0.15,safe,1.5
350,6.233753,79.798916,2025-11-08 22:29:59,29.78,0.0,15.76,68.61,10.0,5,45,953,1,2,0.15,safe,1.5
351,9.160144,80.903392,2025-11-11 18:29:59,30.52,0.0,9.37,91.7,10.0,8,24,194,1,0,0.4,low,4.0
352,9.316323,80.013849,2025-11-09 05:29:59,20.61,0.0,2.72,67.02,10.0,4,52,856,0,1,0.1021,safe,1.02
353,9.657389,80.358778,2025-11-12 12:29:59,29.72,0.0,0.06,63.86,10.0,3,59,1532,0,1,0.1523,safe,1.52
354,8.723652,81.716055,2025-11-13 01:29:59,21.84,0.0,3.6,70.29,10.0,5,45,157,2,2,0.3,low,3.0
355,6.033301,81.413496,2025-11-11 14:29:59,34.39,3.03,4.33,83.87,10.0,1,73,108,0,1,0.2637,safe,2.64
356,6.595751,81.825324,2025-11-10 11:29:59,26.18,0.0,6.28,60.44,10.0,1,73,84,0,1,0.0675,safe,0.68
357,9.61435,79.714744,2025-11-09 06:29:59,28.82,0.0,10.93,76.86,10.0,5,45,1315,0,1,0.1101,safe,1.1
358,6.357398,79.996615,2025-11-11 17:29:59,30.09,0.0,1.7,69.43,10.0,1,73,902,0,1,0.235,safe,2.35
359,6.666023,79.535225,2025-11-09 21:29:59,23.19,0.0,6.87,70.87,10.0,2,66,407,0,1,0.0833,safe,0.83
360,6.151437,80.374667,2025-11-09 06:29:59,25.83,4.78,6.71,86.4,10.0,3,59,555,2,1,0.3,low,3.0
361,8.160055,81.785539,2025-11-09 18:29:59,31.34,0.0,4.8,78.63,10.0,8,24,1,0,0,0.25,safe,2.5
362,7.468476,79.536293,2025-11-11 02:29:59,21.86,0.0,4.58,87.92,10.0,0,80,3676,0,3,0.061,safe,0.61
363,9.586967,81.693238,2025-11-11 06:29:59,32.18,0.78,5.46,63.01,10.0,7,31,1755,2,2,0.3,low,3.0
364,9.533372,79.970521,2025-11-09 21:29:59,25.76,0.0,4.77,77.22,10.0,7,31,220,0,3,0.1296,safe,1.3
365,7.462049,81.083248,2025-11-11 05:29:59,33.45,9.14,1.04,59.98,10.0,2,66,1591,0,4,0.2769,safe,2.77
366,9.535584,81.622845,2025-11-08 13:29:59,24.58,0.0,3.29,73.15,10.0,1,73,1187,1,3,0.15,safe,1.5
367,7.933295,81.141954,2025-11-09 00:29:59,25.2,0.0,20.83,74.56,10.0,3,59,399,1,0,0.15,safe,1.5
368,8.459616,80.388837,2025-11-12 18:29:59,29.26,0.0,0.88,69.22,10.0,5,45,5,0,2,0.2528,safe,2.53
369,7.793734,81.186487,2025-11-12 11:29:59,31.61,0.0,7.91,86.23,10.0,4,52,70,1,2,0.15,safe,1.5
370,7.185725,81.141873,2025-11-09 00:29:59,31.14,0.0,1.7,74.07,10.0,2,66,329,0,0,0.1095,safe,1.09
371,7.868239,81.438275,2025-11-10 02:29:59,29.65,0.0,17.33,68.73,10.0,5,45,252,0,2,0.2668,safe,2.67
372,6.177409,81.820258,2025-11-14 19:29:59,29.16,0.0,4.42,58.97,10.0,5,45,1868,0,2,0.099,safe,0.99
373,5.961951,80.923626,2025-11-08 21:29:59,26.79,0.0,6.91,73.39,10.0,8,24,603,1,1,0.4,low,4.0
374,7.265224,81.402442,2025-11-13 21:29:59,27.05,0.0,23.3,63.57,10.0,1,73,2775,0,1,0.2918,safe,2.92
375,6.32238,81.624263,2025-11-08 22:29:59,35.26,10.89,1.99,68.24,3.59,0,80,2358,0,2,0.2067,safe,2.07
376,6.6681,79.82238,2025-11-09 01:29:59,23.48,0.0,8.64,76.52,10.0,0,80,790,0,2,0.1608,safe,1.61
377,8.79412,80.74038,2025-11-13 20:29:59,30.94,0.0,1.51,80.57,10.0,2,66,391,1,2,0.15,safe,1.5
378,6.295474,81.338172,2025-11-11 14:29:59,30.92,0.75,27.44,77.49,10.0,4,52,273,0,0,0.0024,safe,0.02
379,8.604898,80.729539,2025-11-14 11:29:59,26.86,0.0,6.4,63.82,10.0,2,66,220,0,2,0.0533,safe,0.53
380,8.992669,81.390529,2025-11-14 21:29:59,24.41,0.0,16.15,62.72,10.0,1,73,241,0,1,0.2522,safe,2.52
381,7.335141,79.682323,2025-11-13 03:29:59,29.64,0.0,10.43,86.76,10.0,3,59,389,2,2,0.3,low,3.0
382,6.254776,80.185161,2025-11-11 11:29:59,28.63,0.24,0.98,76.0,10.0,0,80,9,0,0,0.1755,safe,1.75
383,9.68635,80.536034,2025-11-14 16:29:59,22.49,0.6,6.2,93.5,10.0,4,52,2196,0,1,0.0166,safe,0.17
384,8.25248,81.462893,2025-11-13 11:29:59,24.14,0.0,4.95,69.22,10.0,2,66,2217,1,1,0.15,safe,1.5
385,6.785536,80.718881,2025-11-10 13:29:59,31.06,0.0,10.93,73.84,10.0,4,52,740,0,3,0.0863,safe,0.86
386,8.813769,80.270337,2025-11-09 12:29:59,22.97,0.0,3.78,69.81,10.0,2,66,450,1,0,0.15,safe,1.5
387,7.86873,80.976778,2025-11-08 15:29:59,26.8,1.87,24.35,80.15,10.0,4,52,486,0,1,0.0449,safe,0.45
388,7.63704,81.565047,2025-11-08 18:29:59,28.36,0.0,1.65,58.24,10.0,0,80,1200,0,1,0.191,safe,1.91
389,8.475487,79.622802,2025-11-13 12:29:59,26.64,0.0,8.58,80.89,10.0,6,38,99,1,3,0.15,safe,1.5
390,8.570844,81.787982,2025-11-09 03:29:59,27.51,0.0,2.91,95.0,10.0,4,52,256,0,0,0.0486,safe,0.49
391,6.242658,80.449433,2025-11-14 17:29:59,29.03,6.05,1.85,79.78,10.0,5,45,801,0,0,0.1385,safe,1.38
392,8.025081,80.097636,2025-11-14 04:29:59,31.82,0.0,0.44,91.35,10.0,2,66,784,1,0,0.15,safe,1.5
393,9.038719,81.717597,2025-11-12 12:29:59,26.73,3.95,0.49,65.97,10.0,4,52,2120,2,1,0.3,low,3.0
394,9.330005,80.891864,2025-11-12 12:29:59,31.17,0.0,8.38,73.35,10.0,6,38,605,0,1,0.071,safe,0.71
395,7.36265,81.392581,2025-11-08 20:29:59,27.59,0.0,0.62,70.2,10.0,7,31,1616,1,0,0.15,safe,1.5
396,9.523186,81.733944,2025-11-10 15:29:59,26.24,0.0,7.29,69.31,10.0,1,73,771,0,2,0.1497,safe,1.5
397,7.125346,80.863065,2025-11-10 14:29:59,27.89,0.0,18.1,86.29,10.0,0,80,1007,1,1,0.15,safe,1.5
398,8.818656,81.869198,2025-11-13 03:29:59,26.36,0.0,0.41,78.64,10.0,3,59,1702,0,0,0.2632,safe,2.63
399,8.235055,79.75022,2025-11-13 05:29:59,34.65,2.68,12.91,72.3,10.0,0,80,696,1,1,0.15,safe,1.5
400,9.264719,81.084657,2025-11-10 09:29:59,29.85,0.0,3.83,78.19,10.0,1,73,246,0,0,0.2391,safe,2.39
401,9.729191,81.097176,2025-11-08 23:29:59,25.63,0.0,6.78,64.4,10.0,1,73,1063,1,1,0.15,safe,1.5
402,7.780504,79.726136,2025-11-09 21:29:59,32.29,0.0,11.13,78.0,10.0,2,66,722,0,4,0.1449,safe,1.45
403,6.723699,79.90396,2025-11-09 03:29:59,28.08,2.44,20.98,83.03,10.0,5,45,73,0,0,0.1658,safe,1.66
404,7.711221,80.100627,2025-11-09 05:29:59,28.66,0.0,3.58,90.97,10.0,4,52,40,0,1,0.2353,safe,2.35
405,8.860115,80.827475,2025-11-13 04:29:59,32.73,2.6,40.08,89.1,10.0,0,80,311,0,1,0.2,safe,2.0
406,8.027783,81.182186,2025-11-12 12:29:59,23.79,0.0,17.92,87.37,10.0,8,24,854,0,0,0.25,safe,2.5
407,9.21376,80.420388,2025-11-10 05:29:59,28.71,0.0,2.11,66.24,10.0,2,66,63,0,1,0.1179,safe,1.18
408,5.947448,81.885726,2025-11-09 10:29:59,30.73,0.0,0.05,50.0,10.0,4,52,577,2,0,0.3,low,3.0
409,6.560943,80.175893,2025-11-09 09:29:59,28.25,0.0,3.31,75.07,10.0,2,66,1414,1,0,0.15,safe,1.5
410,9.526777,80.182085,2025-11-12 10:29:59,27.95,0.0,1.57,79.97,10.0,0,80,370,1,1,0.15,safe,1.5
411,6.064184,79.58481,2025-11-13 08:29:59,27.51,0.0,2.51,65.71,10.0,7,31,1740,0,3,0.1327,safe,1.33
412,9.250049,80.095336,2025-11-08 11:29:59,26.44,6.95,7.76,75.39,10.0,2,66,576,0,1,0.2141,safe,2.14
413,7.005711,80.032976,2025-11-11 12:29:59,36.15,0.0,3.62,85.04,10.0,1,73,62,0,2,0.268,safe,2.68
414,9.404731,79.833404,2025-11-09 05:29:59,30.59,0.0,1.5,82.56,10.0,7,31,285,0,0,0.0798,safe,0.8
415,6.795388,79.608914,2025-11-12 08:29:59,18.75,0.0,0.39,88.83,10.0,10,10,922,1,1,0.4,low,4.0
