event_id,latitude,longitude,timestamp,event_type,severity,duration_hours,affected_radius_km,casualties,weather_condition,traffic_level,day_of_week,hour_of_day,resolved
263,6.975089,79.830093,2023-11-06 11:00:00,traffic_jam,3,0.27,0.4,0,clear,9,0,11,False
264,7.090815,80.621924,2024-07-05 17:00:00,traffic_jam,3,10.09,0.79,0,clear,2,4,17,True
265,8.814947,80.053326,2023-04-21 09:00:00,flooding,6,8.1,12.73,0,heavy_rain,4,4,9,True
266,7.36939,80.529904,2023-01-14 08:00:00,traffic_jam,6,5.4,1.24,0,clear,5,5,8,True
267,6.902592,79.997891,2023-10-02 15:00:00,traffic_jam,3,0.8,0.63,0,rain,1,0,15,True
268,6.85185,79.881722,2023-06-04 08:00:00,weather,3,0.82,11.4,0,heavy_rain,4,6,8,True
269,6.951803,79.85349,2024-04-30 19:00:00,accident,2,2.86,2.08,0,heavy_rain,4,1,19,True
270,6.866103,79.954855,2024-01-25 21:00:00,accident,3,1.51,0.74,0,rain,9,3,21,True
271,6.975532,81.890845,2024-11-14 22:00:00,landslide,2,0.21,5.52,0,clear,1,3,22,True
272,8.505017,80.110752,2023-07-06 20:00:00,weather,4,3.57,0.62,0,rain,7,3,20,True
273,6.263205,81.235681,2023-01-26 06:00:00,accident,3,1.18,3.04,0,heavy_rain,5,3,6,False
274,7.765921,80.530541,2023-08-22 21:00:00,accident,2,0.12,0.0,0,clear,9,1,21,True
275,6.81529,79.99527,2023-05-03 20:00:00,accident,1,0.34,0.08,0,clear,2,2,20,True
276,6.970024,79.944001,2023-12-15 14:00:00,accident,7,0.19,0.89,0,clear,1,4,14,True
277,6.830105,79.874128,2023-05-31 15:00:00,traffic_jam,3,8.53,4.51,0,rain,4,2,15,True
278,8.204056,80.322609,2023-03-30 21:00:00,traffic_jam,3,0.79,0.53,0,clear,1,3,21,True
279,6.835783,79.897249,2023-11-27 15:00:00,road_closure,6,9.22,1.14,0,clear,8,0,15,False
280,8.022072,80.066444,2023-02-21 01:00:00,flooding,7,4.36,19.17,0,heavy_rain,1,1,1,True
281,6.860409,79.927214,2024-03-12 13:00:00,weather,6,2.04,3.07,0,rain,8,1,13,True
282,6.811717,79.943033,2023-09-09 00:00:00,accident,1,2.36,2.04,0,storm,9,5,0,False
283,6.938888,79.87882,2024-11-21 07:00:00,accident,1,13.24,4.37,0,clear,9,3,7,True
284,6.863846,79.993802,2023-05-25 18:00:00,weather,6,1.6,1.08,0,heavy_rain,9,3,18,True
285,8.600002,81.809117,2024-11-11 17:00:00,weather,3,3.58,0.91,0,heavy_rain,3,0,17,True
286,6.606739,80.778636,2023-02-03 21:00:00,weather,1,7.99,0.49,0,rain,4,4,21,True
287,6.871708,79.960827,2024-07-11 22:00:00,accident,1,7.27,3.65,0,clear,5,3,22,True
288,7.401628,81.596391,2023-02-11 04:00:00,accident,8,1.09,3.12,2,clear,6,5,4,False
289,6.916971,79.999049,2024-02-11 00:00:00,flooding,1,2.42,3.13,0,heavy_rain,3,6,0,True
290,7.050162,79.605664,2023-11-14 19:00:00,accident,3,10.78,8.42,0,heavy_rain,3,1,19,False
291,6.863357,79.921276,2024-04-17 07:00:00,protest,2,4.65,8.71,0,clear,8,2,7,True
292,6.049705,79.94081,2023-07-17 08:00:00,accident,5,0.6,1.42,0,clear,2,0,8,True
293,6.929784,79.803223,2023-06-16 19:00:00,flooding,3,0.1,4.69,0,rain,10,4,19,True
294,6.966005,79.821952,2024-08-28 12:00:00,accident,2,0.07,1.89,0,clear,1,2,12,True
295,5.907716,80.455367,2023-12-11 21:00:00,weather,5,2.51,1.31,0,heavy_rain,3,0,21,True
296,9.078592,79.830198,2023-01-22 06:00:00,traffic_jam,2,2.66,0.21,0,rain,5,6,6,True
297,5.945402,81.69234,2024-03-29 21:00:00,accident,1,1.22,10.62,0,rain,2,4,21,True
298,6.802928,79.869968,2024-11-21 16:00:00,accident,10,1.67,1.84,4,clear,9,3,16,True
299,6.883694,79.944849,2023-09-15 21:00:00,flooding,2,0.71,4.07,0,heavy_rain,10,4,21,False
300,6.854012,79.80384,2024-07-24 11:00:00,accident,1,2.08,3.18,0,clear,7,2,11,False
301,7.314257,79.806298,2024-07-11 01:00:00,flooding,3,1.4,1.44,0,heavy_rain,2,3,1,True
302,7.859829,81.870299,2023-11-10 22:00:00,accident,3,13.03,0.01,0,storm,9,4,22,True
303,6.887546,79.989875,2023-08-16 22:00:00,traffic_jam,2,0.21,1.28,0,clear,3,2,22,True
304,8.698729,80.619348,2024-10-08 22:00:00,accident,9,3.26,2.34,10,rain,10,1,22,True
305,5.912116,80.089608,2023-02-17 06:00:00,flooding,8,2.25,1.74,0,rain,2,4,6,True
306,6.962416,80.503309,2024-09-26 08:00:00,accident,5,0.66,0.04,0,clear,2,3,8,True
307,7.797165,81.780513,2024-01-26 07:00:00,accident,6,0.63,1.57,0,clear,10,4,7,True
308,5.999065,79.544305,2024-10-07 16:00:00,traffic_jam,2,5.71,13.36,0,clear,7,0,16,True
309,6.932079,79.936774,2024-08-26 06:00:00,weather,1,1.37,0.74,0,heavy_rain,6,0,6,True
310,6.894374,79.941575,2023-04-16 22:00:00,accident,3,0.46,1.03,0,rain,5,6,22,True
311,6.2205,80.697032,2024-04-20 19:00:00,accident,1,1.55,0.47,0,clear,10,5,19,True
312,7.14597,80.078786,2024-03-13 07:00:00,traffic_jam,1,1.87,0.53,0,storm,10,2,7,True
313,9.274161,81.620743,2024-10-22 11:00:00,traffic_jam,1,5.51,6.61,0,storm,6,1,11,True
314,6.800102,79.985537,2024-10-05 07:00:00,weather,2,2.07,2.07,0,heavy_rain,4,5,7,True
315,8.164153,81.431484,2023-09-08 19:00:00,traffic_jam,7,5.37,1.65,0,clear,1,4,19,True
316,6.922072,79.843563,2023-03-09 18:00:00,weather,6,8.93,0.89,0,storm,5,3,18,True
317,6.997077,79.963049,2023-09-17 05:00:00,weather,2,4.63,4.39,0,storm,9,6,5,True
318,8.995382,80.413704,2024-03-21 20:00:00,accident,2,3.53,0.55,0,rain,9,3,20,True
319,6.85039,79.868197,2024-06-27 19:00:00,accident,1,0.04,3.21,0,rain,2,3,19,True
320,6.890199,79.854215,2024-04-25 02:00:00,accident,6,0.39,2.77,2,heavy_rain,7,3,2,True
321,9.226021,81.398441,2024-04-04 11:00:00,landslide,2,3.86,5.38,0,rain,6,3,11,True
322,6.958697,79.825126,2024-11-30 18:00:00,weather,4,0.36,0.98,0,rain,1,5,18,True
323,6.859491,79.843526,2023-07-24 13:00:00,weather,4,5.64,4.19,0,storm,1,0,13,False
324,6.986012,79.871675,2023-10-02 18:00:00,accident,2,2.74,1.35,0,clear,8,0,18,True
325,6.851855,79.8111,2024-04-26 10:00:00,accident,4,0.21,2.37,0,heavy_rain,10,4,10,True
326,9.287958,80.092005,2023-10-16 16:00:00,traffic_jam,2,1.94,2.76,0,heavy_rain,8,0,16,True
327,6.820262,79.987187,2023-08-08 09:00:00,traffic_jam,2,0.42,2.9,0,rain,8,1,9,True
328,8.242514,80.725389,2024-07-03 13:00:00,flooding,1,8.77,4.99,0,heavy_rain,9,2,13,True
329,6.947314,79.895154,2024-04-16 07:00:00,accident,1,6.11,2.73,0,heavy_rain,8,1,7,True
330,6.876432,79.855822,2024-10-24 07:00:00,accident,2,6.32,0.49,0,rain,4,3,7,True
331,9.206901,79.581156,2023-03-21 13:00:00,traffic_jam,2,6.43,5.25,0,heavy_rain,1,1,13,True
332,9.550246,80.736196,2024-09-08 17:00:00,accident,4,0.23,12.7,0,rain,5,6,17,True
333,7.343513,80.575019,2023-02-24 08:00:00,weather,3,5.49,0.34,0,storm,3,4,8,True
334,6.878721,79.950778,2023-04-22 17:00:00,traffic_jam,5,9.98,1.57,0,clear,4,5,17,True
335,6.88367,79.968238,2023-01-18 08:00:00,accident,2,0.05,1.91,0,rain,3,2,8,False
336,8.91317,79.983823,2023-05-24 17:00:00,accident,3,2.38,1.97,0,heavy_rain,2,2,17,True
337,7.549844,80.171986,2024-06-13 18:00:00,accident,3,11.13,3.51,0,rain,10,3,18,True
338,6.98077,79.867991,2023-12-31 11:00:00,flooding,3,3.66,2.11,0,heavy_rain,5,6,11,True
339,6.861145,80.295007,2024-11-04 17:00:00,flooding,3,1.21,1.05,0,storm,7,0,17,True
340,6.922309,79.88207,2023-08-24 21:00:00,accident,3,9.79,0.34,0,rain,10,3,21,False
341,9.151359,79.773607,2024-03-21 04:00:00,traffic_jam,1,3.68,3.62,0,heavy_rain,2,3,4,True
342,6.939524,79.832668,2024-11-10 04:00:00,accident,9,1.18,3.67,4,rain,10,6,4,True
343,6.929905,79.999751,2024-05-01 17:00:00,weather,3,12.18,1.01,0,storm,2,2,17,True
344,6.913234,79.923979,2023-09-12 15:00:00,accident,7,3.22,5.19,0,clear,1,1,15,True
345,6.997464,79.828479,2024-11-13 06:00:00,protest,3,0.78,0.69,0,clear,9,2,6,True
346,6.957454,79.868688,2023-05-14 00:00:00,flooding,1,6.41,1.93,0,heavy_rain,7,6,0,True
347,6.927424,79.957366,2023-10-02 10:00:00,protest,4,3.96,2.2,0,heavy_rain,8,0,10,True
348,6.987793,79.934784,2024-07-28 07:00:00,accident,7,8.62,1.99,3,storm,1,6,7,True
349,8.723864,81.752219,2024-10-17 06:00:00,accident,2,0.28,0.45,0,heavy_rain,1,3,6,True
350,8.037558,80.959515,2023-02-20 08:00:00,accident,8,0.4,0.63,5,clear,7,0,8,True
351,6.808085,79.850974,2023-11-08 10:00:00,landslide,5,3.64,4.28,0,heavy_rain,5,2,10,True
352,6.826673,79.829487,2024-11-23 17:00:00,accident,8,2.39,1.64,3,clear,4,5,17,True
353,6.978324,79.848909,2024-11-20 17:00:00,weather,4,2.97,1.18,0,storm,4,2,17,True
354,8.896479,80.988776,2023-02-19 08:00:00,weather,3,0.21,3.5,0,storm,5,6,8,True
355,6.807317,79.84769,2023-06-23 05:00:00,accident,1,0.58,2.01,0,rain,10,4,5,True
356,7.362921,79.817369,2024-09-22 17:00:00,weather,3,7.6,1.78,0,heavy_rain,8,6,17,False
357,6.945815,79.832332,2024-09-01 01:00:00,landslide,6,1.16,1.44,0,clear,3,6,1,True
358,6.853434,79.997468,2024-01-19 09:00:00,accident,2,22.46,11.87,0,heavy_rain,7,4,9,True
359,9.201835,79.647934,2023-02-20 08:00:00,traffic_jam,9,3.42,2.01,0,clear,6,0,8,True
360,6.097144,80.737308,2024-04-28 18:00:00,accident,3,0.87,15.87,0,clear,2,6,18,False
361,6.404213,79.766578,2024-06-05 12:00:00,weather,1,22.85,7.58,0,storm,10,2,12,True
362,6.964769,79.875556,2023-08-19 17:00:00,accident,1,1.77,1.14,0,clear,5,5,17,False
363,6.987524,79.997369,2024-04-12 13:00:00,traffic_jam,8,4.29,0.08,0,heavy_rain,7,4,13,True
364,6.950872,79.980462,2024-03-13 14:00:00,traffic_jam,7,0.17,1.69,0,heavy_rain,1,2,14,True
365,6.971655,79.82548,2023-11-07 20:00:00,accident,5,6.09,0.45,0,clear,6,1,20,True
366,5.97391,79.806514,2023-12-23 09:00:00,weather,1,1.89,3.31,0,heavy_rain,5,5,9,True
367,7.932671,79.79303,2023-03-06 09:00:00,accident,8,2.58,2.34,6,clear,4,0,9,True
368,6.345453,80.633272,2024-04-03 17:00:00,accident,1,1.58,3.2,0,clear,5,2,17,True
369,6.945101,79.92676,2024-07-10 15:00:00,protest,2,1.16,7.59,0,clear,2,2,15,True
370,7.193158,81.284303,2023-02-25 07:00:00,weather,4,2.29,1.19,0,heavy_rain,1,5,7,True
371,6.954761,79.885597,2023-05-06 13:00:00,weather,5,3.89,1.63,0,storm,10,5,13,True
372,6.895336,79.864836,2024-04-24 19:00:00,weather,6,1.08,0.48,0,rain,3,2,19,True
373,9.162129,80.706941,2023-01-22 21:00:00,traffic_jam,3,5.05,1.91,0,storm,5,6,21,True
374,8.773981,80.699708,2024-07-08 02:00:00,accident,8,2.76,0.45,1,clear,5,0,2,True
375,6.809853,79.881673,2023-04-03 23:00:00,protest,4,1.7,0.99,0,rain,5,0,23,True
376,8.595902,81.703725,2023-11-18 13:00:00,flooding,6,6.61,0.28,0,heavy_rain,10,5,13,True
377,7.40135,80.649894,2023-10-06 23:00:00,accident,2,2.42,4.66,0,clear,9,4,23,True
378,7.72035,79.947174,2023-11-22 03:00:00,accident,7,0.34,4.64,16,rain,8,2,3,True
379,7.098567,80.397787,2024-10-15 02:00:00,weather,3,1.22,0.44,0,heavy_rain,6,1,2,False
380,6.901972,79.811601,2023-04-10 21:00:00,traffic_jam,5,0.21,5.85,0,rain,6,0,21,True
381,9.592495,80.361134,2023-02-11 07:00:00,weather,3,4.63,1.53,0,heavy_rain,3,5,7,True
382,6.958998,79.891115,2023-06-22 19:00:00,flooding,4,4.18,0.84,0,heavy_rain,7,3,19,True
383,9.021217,81.293223,2024-07-11 20:00:00,flooding,4,3.28,7.68,0,heavy_rain,6,3,20,True
384,6.854958,79.833856,2024-09-26 13:00:00,traffic_jam,7,16.19,0.43,0,heavy_rain,5,3,13,True
385,6.924654,79.944573,2023-03-21 07:00:00,weather,1,5.11,1.77,0,rain,1,1,7,True
386,7.175897,80.761757,2024-03-25 19:00:00,weather,1,6.7,17.56,0,rain,1,0,19,True
387,7.311431,80.376708,2023-05-13 07:00:00,landslide,1,1.77,1.59,0,clear,1,5,7,True
388,6.664456,80.519621,2024-05-26 10:00:00,traffic_jam,1,1.66,0.52,0,clear,1,6,10,True
389,6.979615,79.818312,2023-01-15 08:00:00,landslide,3,14.09,1.14,0,rain,2,6,8,True
390,6.881473,79.82287,2023-03-06 13:00:00,traffic_jam,1,2.94,4.29,0,clear,6,0,13,True
391,9.404145,80.138612,2024-10-20 04:00:00,landslide,1,3.98,1.69,0,rain,4,6,4,True
392,6.85789,79.971383,2023-03-21 21:00:00,accident,5,9.1,2.18,0,clear,10,1,21,True
393,6.92943,79.974131,2023-05-08 23:00:00,accident,4,1.91,0.67,0,clear,2,0,23,True
394,6.949538,79.911796,2024-08-11 14:00:00,accident,2,0.13,12.51,0,clear,9,6,14,False
395,6.916427,79.904681,2024-05-25 10:00:00,accident,3,5.52,1.57,0,heavy_rain,2,5,10,True
396,9.596472,80.507969,2024-03-08 18:00:00,weather,3,1.13,0.28,0,storm,1,4,18,True
397,6.925518,79.977845,2024-01-11 19:00:00,landslide,1,3.16,5.32,0,rain,8,3,19,True
398,6.98605,79.823713,2024-11-10 19:00:00,accident,3,14.8,0.18,0,storm,7,6,19,True
399,6.92031,79.835305,2024-02-08 11:00:00,accident,1,1.11,1.3,0,rain,5,3,11,True
400,6.15366,80.954228,2024-10-10 06:00:00,traffic_jam,2,0.07,2.46,0,rain,2,3,6,True
401,6.881825,79.923705,2024-03-27 12:00:00,accident,3,3.06,1.09,0,heavy_rain,1,2,12,True
402,6.17021,81.738897,2023-03-02 06:00:00,accident,4,6.79,0.8,0,fog,2,3,6,True
403,8.892955,81.534463,2023-12-14 13:00:00,traffic_jam,3,7.42,2.99,0,clear,6,3,13,True
404,6.92652,79.931493,2023-02-24 15:00:00,accident,4,2.24,4.04,0,clear,1,4,15,True
405,6.868796,79.981888,2023-04-18 17:00:00,accident,1,0.44,2.71,0,heavy_rain,10,1,17,True
406,8.053507,81.164617,2023-01-08 19:00:00,traffic_jam,2,0.27,1.83,0,clear,5,6,19,True
407,6.89094,79.829572,2023-10-30 03:00:00,protest,3,0.25,1.28,0,heavy_rain,10,0,3,True
408,6.851722,79.944904,2023-10-10 18:00:00,accident,4,3.21,4.31,0,clear,7,1,18,False
409,6.847353,79.830659,2024-01-28 20:00:00,traffic_jam,4,9.33,2.38,0,clear,6,6,20,True
410,6.364285,80.201786,2024-01-05 10:00:00,traffic_jam,3,5.2,8.59,0,rain,4,4,10,True
411,6.910121,79.954955,2023-12-19 08:00:00,accident,6,3.15,2.01,0,clear,1,1,8,True
412,6.822666,79.945651,2024-10-10 15:00:00,accident,2,0.87,0.62,0,heavy_rain,5,3,15,True
413,8.606423,81.897193,2023-12-31 10:00:00,accident,9,2.47,5.8,1,fog,3,6,10,True
414,6.99326,79.967244,2023-02-07 09:00:00,traffic_jam,3,1.46,0.04,0,rain,1,1,9,True
415,6.937006,79.924019,2023-03-15 12:00:00,weather,3,1.43,1.25,0,rain,6,2,12,True
416,6.967093,81.181329,2023-11-26 23:00:00,weather,3,6.57,2.59,0,heavy_rain,6,6,23,True
417,6.816606,79.83766,2023-04-19 02:00:00,accident,8,1.94,0.34,0,storm,2,2,2,True
418,6.007377,80.847272,2024-02-14 17:00:00,traffic_jam,6,1.48,6.89,0,clear,3,2,17,True
419,6.879969,79.857657,2024-10-24 19:00:00,traffic_jam,1,3.01,0.85,0,clear,1,3,19,False
420,7.434199,80.331139,2024-03-27 19:00:00,accident,2,2.26,3.21,0,clear,9,2,19,True
421,6.245183,81.712309,2023-06-27 17:00:00,accident,3,9.2,4.93,0,clear,2,1,17,True
422,6.957594,79.873697,2023-04-18 16:00:00,traffic_jam,2,1.39,1.68,0,rain,1,1,16,True
423,7.227993,80.871121,2023-12-26 08:00:00,accident,7,2.71,4.26,3,clear,5,1,8,True
424,8.346126,81.518666,2023-03-25 13:00:00,accident,7,4.84,0.34,0,rain,3,5,13,False
425,8.421598,81.262999,2024-09-22 18:00:00,flooding,1,11.67,7.09,0,storm,7,6,18,True
426,6.86598,79.859336,2023-11-03 06:00:00,accident,2,2.72,0.38,0,clear,8,4,6,True
427,7.05716,79.525223,2023-04-28 17:00:00,accident,8,7.06,1.07,2,heavy_rain,10,4,17,True
428,6.857775,79.931293,2023-07-13 18:00:00,weather,3,0.49,3.72,0,rain,9,3,18,False
429,6.887029,79.8429,2024-08-24 19:00:00,accident,8,3.48,1.28,1,heavy_rain,1,5,19,True
430,7.982082,81.117594,2024-09-09 21:00:00,landslide,7,3.68,12.72,0,fog,9,0,21,False
431,6.954066,79.82577,2024-03-08 19:00:00,weather,6,3.54,3.82,0,heavy_rain,1,4,19,True
432,9.243918,81.521327,2023-06-22 20:00:00,landslide,5,6.05,0.23,0,clear,4,3,20,True
433,7.964527,80.647887,2023-09-12 08:00:00,accident,3,0.52,0.75,0,rain,5,1,8,True
434,6.34733,79.834428,2024-10-28 08:00:00,accident,5,0.05,5.78,0,heavy_rain,5,0,8,True
435,7.590396,79.927291,2024-05-15 09:00:00,traffic_jam,3,3.58,1.2,0,clear,1,2,9,True
436,6.990162,79.942071,2023-05-12 14:00:00,protest,7,3.37,2.46,0,clear,4,4,14,True
437,6.910033,79.849074,2024-07-12 11:00:00,flooding,1,1.35,0.18,0,heavy_rain,10,4,11,True
438,6.957714,79.871754,2023-04-03 11:00:00,weather,8,0.56,1.44,0,heavy_rain,6,0,11,True
439,6.983208,79.929986,2024-08-30 09:00:00,accident,8,1.22,1.77,0,rain,10,4,9,True
440,8.584251,81.577985,2023-08-01 15:00:00,traffic_jam,2,1.6,7.94,0,storm,2,1,15,True
441,6.280722,81.488223,2024-03-06 19:00:00,weather,1,3.52,7.76,0,heavy_rain,7,2,19,True
442,7.027689,79.72724,2023-11-18 16:00:00,accident,1,10.12,1.5,0,clear,7,5,16,True
443,8.466135,81.641072,2023-04-13 07:00:00,traffic_jam,9,14.53,1.64,0,clear,3,3,7,True
444,7.201971,81.786833,2024-09-05 16:00:00,accident,3,1.66,0.52,0,clear,5,3,16,True
445,6.925547,79.867275,2024-06-18 23:00:00,weather,6,3.47,0.94,0,heavy_rain,1,1,23,True
446,7.091348,79.63698,2023-10-25 09:00:00,accident,2,3.98,1.67,0,clear,1,2,9,False
447,6.904869,79.822951,2024-07-20 10:00:00,landslide,6,9.13,1.52,0,clear,5,5,10,True
448,6.955747,79.900088,2023-07-20 07:00:00,traffic_jam,8,2.46,1.03,0,clear,4,3,7,True
449,6.89308,79.98381,2023-03-31 21:00:00,flooding,3,2.0,1.53,0,heavy_rain,10,4,21,True
450,8.209078,80.152548,2023-02-18 19:00:00,traffic_jam,1,0.66,1.53,0,rain,8,5,19,True
451,7.776019,80.675083,2024-04-03 14:00:00,weather,1,3.19,1.76,0,rain,6,2,14,True
452,6.861927,79.92385,2024-01-06 12:00:00,accident,9,0.67,4.08,1,clear,8,5,12,True
453,7.023886,81.491745,2024-04-08 13:00:00,weather,6,8.3,3.36,0,storm,4,0,13,True
454,8.918313,80.964719,2024-11-14 19:00:00,weather,3,16.09,3.61,0,rain,6,3,19,True
455,6.981292,79.859149,2024-07-26 06:00:00,traffic_jam,7,11.02,3.84,0,heavy_rain,10,4,6,True
456,6.418786,81.388273,2023-02-06 23:00:00,traffic_jam,1,7.78,4.38,0,rain,9,0,23,True
457,6.882771,79.818463,2024-02-06 06:00:00,traffic_jam,2,2.68,1.99,0,rain,7,1,6,True
458,7.765054,79.803263,2023-12-22 18:00:00,traffic_jam,5,24.97,0.19,0,clear,5,4,18,True
459,6.821968,79.842325,2023-09-01 13:00:00,accident,2,5.8,0.26,0,rain,4,4,13,True
460,6.838883,79.950868,2024-03-31 21:00:00,accident,1,5.1,3.62,0,heavy_rain,5,6,21,True
461,6.870195,79.912146,2023-09-12 18:00:00,road_closure,8,2.69,3.59,0,rain,4,1,18,True
462,6.876192,79.965011,2024-08-11 22:00:00,landslide,1,19.88,1.44,0,clear,5,6,22,True
463,6.853363,79.823786,2024-01-06 22:00:00,accident,3,0.24,0.34,0,heavy_rain,1,5,22,True
464,9.382586,81.651849,2023-06-16 15:00:00,accident,3,5.29,0.43,0,fog,2,4,15,True
465,6.976889,79.896214,2023-02-10 20:00:00,accident,7,3.69,12.19,0,clear,10,4,20,False
466,6.830624,79.890768,2024-05-18 17:00:00,landslide,2,6.73,1.36,0,clear,7,5,17,True
467,6.308602,80.393718,2024-02-04 08:00:00,accident,10,10.01,0.82,2,clear,1,6,8,True
468,9.789144,81.605697,2023-08-02 16:00:00,traffic_jam,3,5.57,0.26,0,heavy_rain,6,2,16,True
469,6.842084,79.943625,2023-10-07 14:00:00,flooding,8,1.25,1.71,0,storm,3,5,14,True
470,6.971472,79.942385,2024-11-05 01:00:00,traffic_jam,3,0.73,0.23,0,rain,5,1,1,True
471,8.544057,80.052596,2024-02-20 17:00:00,weather,2,0.81,4.24,0,heavy_rain,1,1,17,True
472,6.814959,79.986398,2023-03-23 10:00:00,accident,7,17.44,0.21,1,clear,1,3,10,True
473,7.64305,81.040492,2023-03-10 01:00:00,accident,1,3.72,4.68,0,clear,4,4,1,True
474,6.210051,80.056011,2024-03-05 09:00:00,weather,2,4.7,3.17,0,rain,9,1,9,True
475,6.042056,80.621671,2024-07-14 11:00:00,flooding,6,9.36,2.99,0,rain,8,6,11,True
476,7.08494,80.412704,2024-10-12 19:00:00,traffic_jam,6,5.73,1.09,0,clear,10,5,19,True
477,6.963863,79.954461,2023-06-14 00:00:00,traffic_jam,1,1.56,0.52,0,rain,5,2,0,False
478,6.945986,79.87889,2024-06-22 13:00:00,weather,5,1.58,1.45,0,heavy_rain,5,5,13,False
479,9.445445,81.566022,2023-01-11 22:00:00,accident,2,4.05,0.36,0,clear,8,2,22,True
480,7.281247,81.869461,2023-11-30 08:00:00,accident,1,1.44,1.79,0,heavy_rain,4,3,8,True
481,6.913471,79.92962,2024-10-04 08:00:00,flooding,5,6.69,1.51,0,heavy_rain,8,4,8,True
482,8.534012,80.099072,2024-01-02 00:00:00,weather,2,11.84,8.12,0,heavy_rain,6,1,0,True
483,7.178044,79.536182,2024-11-01 12:00:00,flooding,7,2.88,2.49,0,storm,8,4,12,True
484,9.464327,80.955648,2024-11-10 01:00:00,accident,3,2.64,4.3,0,clear,4,6,1,True
485,6.989315,79.802701,2023-08-02 02:00:00,weather,2,5.55,5.31,0,heavy_rain,1,2,2,True
486,8.285182,81.595307,2024-07-29 06:00:00,landslide,1,1.45,2.56,0,clear,9,0,6,True
487,6.940169,79.908721,2023-03-19 21:00:00,weather,2,1.86,4.45,0,rain,6,6,21,True
488,6.953123,79.823741,2023-12-25 13:00:00,flooding,6,7.76,4.16,0,rain,3,0,13,True
489,6.888404,79.8738,2023-08-12 07:00:00,weather,1,0.5,3.73,0,heavy_rain,3,5,7,False
490,6.94504,79.904891,2023-01-27 14:00:00,accident,3,5.44,1.16,0,fog,10,4,14,True
491,6.844854,79.901302,2023-08-04 13:00:00,traffic_jam,2,2.3,4.05,0,rain,7,4,13,True
492,6.904638,79.91374,2023-11-04 12:00:00,traffic_jam,2,4.36,0.1,0,clear,9,5,12,True
493,6.89301,79.851925,2023-01-08 12:00:00,accident,3,1.1,8.97,0,clear,3,6,12,True
494,6.827441,79.815507,2024-10-08 16:00:00,accident,8,1.06,1.26,0,clear,2,1,16,True
495,6.831859,79.930118,2023-12-19 14:00:00,weather,1,0.26,1.56,0,heavy_rain,7,1,14,True
496,6.905232,79.915542,2024-09-20 16:00:00,accident,3,6.63,6.09,0,heavy_rain,2,4,16,True
497,6.880194,79.947053,2023-06-22 06:00:00,accident,1,8.83,1.0,0,heavy_rain,8,3,6,True
498,6.85877,79.89308,2023-05-20 20:00:00,landslide,2,5.56,6.03,0,clear,8,5,20,True
499,8.316722,80.268201,2024-03-25 00:00:00,accident,2,16.43,0.68,0,clear,5,0,0,True
500,6.928154,79.88101,2023-04-02 02:00:00,accident,1,3.1,1.65,0,clear,8,6,2,True
501,7.572838,80.52925,2024-11-20 14:00:00,traffic_jam,1,1.18,1.59,0,rain,7,2,14,False
502,6.997425,79.971943,2023-08-28 17:00:00,accident,6,10.66,1.88,13,clear,7,0,17,True
503,6.964794,79.929734,2023-12-31 15:00:00,traffic_jam,3,1.47,3.26,0,clear,1,6,15,True
504,7.706285,80.550847,2024-03-17 17:00:00,weather,8,3.71,2.76,0,rain,4,6,17,True
505,6.820807,79.918141,2024-11-14 07:00:00,accident,2,2.57,0.56,0,heavy_rain,5,3,7,False
506,7.193372,81.712647,2023-12-25 06:00:00,landslide,4,1.47,7.4,0,clear,6,0,6,True
507,7.95328,80.795129,2023-03-21 16:00:00,traffic_jam,2,6.67,3.27,0,clear,5,1,16,True
508,8.453222,81.536776,2023-04-13 03:00:00,flooding,4,0.33,4.81,0,heavy_rain,4,3,3,True
509,6.297371,79.520119,2024-02-09 21:00:00,traffic_jam,3,6.42,0.62,0,clear,5,4,21,False
510,7.718469,81.689859,2023-03-21 11:00:00,weather,3,2.18,1.69,0,heavy_rain,1,1,11,True
511,6.841676,79.862108,2023-02-07 19:00:00,weather,3,9.39,2.46,0,storm,7,1,19,False
512,6.936505,79.847178,2023-01-26 14:00:00,weather,2,4.17,0.78,0,rain,1,3,14,False
513,6.832048,79.941898,2024-01-31 04:00:00,landslide,2,0.7,3.98,0,fog,6,2,4,True
514,6.991994,79.800207,2023-07-04 18:00:00,weather,7,12.83,12.99,0,heavy_rain,6,1,18,True
515,8.711363,80.647798,2024-03-08 13:00:00,flooding,3,12.1,12.1,0,rain,9,4,13,False
516,6.868364,79.981795,2024-07-23 19:00:00,protest,1,4.26,3.19,0,heavy_rain,6,1,19,True
517,6.881392,79.931776,2023-07-18 02:00:00,flooding,4,13.74,1.03,0,storm,2,1,2,True
518,6.901508,79.894053,2024-03-18 07:00:00,accident,1,3.58,1.61,0,rain,6,0,7,True
519,6.882674,79.828862,2024-02-05 21:00:00,accident,7,0.76,5.67,0,clear,5,0,21,True
520,6.979847,79.914827,2023-06-25 15:00:00,accident,2,1.1,1.28,0,rain,5,6,15,True
521,6.939104,79.928996,2023-07-12 14:00:00,landslide,1,3.3,0.04,0,clear,5,2,14,False
522,9.04227,81.470351,2023-08-10 08:00:00,accident,1,1.67,7.89,0,clear,2,3,8,True
523,8.776506,81.865541,2024-09-07 12:00:00,accident,2,2.61,0.1,0,clear,7,5,12,True
524,6.934113,79.959711,2023-03-04 06:00:00,accident,4,5.17,4.64,0,rain,4,5,6,True
